SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (*),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Heating Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Cooling Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Wind Speed (at Building),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration + Mech. Vent.,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Mech. Vent. (rated),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Natural Ventilation,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|System Flow Rate to Zone,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Zone Glazing Transmitted Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Latent Gains/Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Hot Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Cold Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Water Heater Inlet Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Delivered Hot Water Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Latent Heat Removed,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Heating Delivered (main),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (sensible),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (latent),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Delivered Energy,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Drybulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Wetbulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Dew Point,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Ground Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Humidity Ratio,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Direct Normal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Diffuse Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Speed (at Weather Station),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Direction,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Atmospheric Pressure,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Air Density,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Radiation Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Vertical Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Mains Water Temperature
4308.421984,0.400865,4308.421984,0,0.007966,0,0.00021,0.017302,0,0.030077,0.088846,0,0.256464,0,85.617726,0,2.259694,185.955844,0,323.26627,954.900549,0,2756.421902,64.382797,64,95,0.007917,60.195703,0.621831,42.818147,42.818147,0,0,3.260663,0,57.104344,45.277104,0.006541,100,189.423281,0,0,64.19603,124.330677,0,0,216.266545,0,0,0,20.606794,48.89,47.230632,45.725,59.231708,0.006672,0,0,0,1.183333,230,0.97508,0.07525,24.751822,94.276673,0,64.234901
4842.176717,0.450527,4842.176717,0,0.036715,0,0.00086,0.075357,0,0.018046,0.07774,0,0.241809,0,394.601862,0,9.240772,809.926161,0,193.959762,835.536082,0,2598.912079,64.058421,64,95,0.00793,60.974685,0.547386,42.252514,42.252514,0,0,14.932738,0,49.64783,44.383219,0.00632,100,193.057183,0,0,64.19603,124.330677,363.06026,136.675799,495.611987,0,0,0,10.319935,48.53,46.882249,45.29,59.231708,0.006582,0,0,0,1.041667,230,0.97508,0.075315,24.344116,93.959688,0,64.234901
3884.986746,0.361468,3884.986746,0,0.044491,0,0.00103,0.003,0,0.012031,0.066435,0,0.234481,0,478.181243,0,11.072534,32.2434,0,129.306508,714.025895,0,2520.157167,64,64,95,0.007935,61.139649,0.464184,42.124086,42.124086,0,0,18.029186,0,152.009419,43.611721,0.006134,100,194.7494,0,0,64.19603,124.330677,0,0,598.38376,0,0,0,2.579984,48.17,46.445789,44.825,59.231708,0.00645,0,0,0,0.883333,130.833333,0.97508,0.075384,23.935376,93.642703,0,64.234901
4954.899561,0.461015,4954.899561,0,0.095048,0,0.002463,0.064093,0,0.012031,0.060226,0,0.227154,0,1021.559658,0,26.475012,688.861423,0,129.306508,647.294705,0,2441.402256,64,64,95,0.007941,61.187359,0.359085,42.449844,42.449844,0,0,38.547944,0,44.374322,42.830245,0.005951,100,194.018452,1.836402,0.585496,64.201125,124.374097,299.523884,110.60954,1279.380684,0,0,923.450861,2.579984,47.705,46.02133,44.39,59.231708,0.006349,0,0,0,0.683333,60,0.97508,0.075465,22.07689,92.21627,0,64.234901
6045.236633,0.562463,6045.236633,0,0.128806,0,0.002418,0.114542,0,0.013307,0.068908,0,0.234481,0,1384.385675,0,25.992113,1231.072286,0,143.020325,740.609067,0,2520.157167,64,64,95,0.007949,61.248118,0.284641,42.969304,42.969304,0,0,53.142141,0,-38.124992,41.922015,0.005745,100,198.82416,1.426371,0.452336,64.234834,124.485085,582.549714,230.758356,1763.730821,0,0,716.33666,10.319935,47.27,45.576354,43.925,59.231708,0.006233,0,0,0,0.541667,60,0.97508,0.075544,20.627529,91.106822,0,64.234901
5346.59614,0.49746,5346.59614,0,0.131493,0,0.004198,0.003,0,0.036358,0.080601,0,0.241809,0,1413.263736,0,45.123103,32.2434,0,390.772815,866.281007,0,2598.912079,64,64,95,0.00794,61.176935,0.201438,43.434751,43.434751,0,0,52.534101,0,36.743808,41.062293,0.005555,100,205.078392,1.335297,0.421082,64.234892,124.443488,0,0,1743.573082,0,0,669.693587,72.140316,46.91,45.167041,43.49,59.231708,0.006119,0,0,0,0.383333,60,0.97508,0.075611,20.209211,90.789836,0,64.234901
8943.539983,0.832128,8943.539983,0,0.215617,0,0.005647,0.097891,0,0.085359,0.131495,0.025,0.271119,0,2317.405738,0,60.690159,1052.112124,0,917.426698,1413.278539,268.695,2913.931725,64,64,95,0.007916,60.997597,0.09634,109.235286,9.235287,99.999999,0,90.101738,913.528029,-716.377954,40.308213,0.005392,99.966024,210.331068,0.250304,0.079647,64.234901,124.490424,492.47338,191.977189,2990.481032,0,0,125.807634,247.314602,46.55,44.734273,43.025,59.231708,0.005995,43.550241,5.148844,2.421415,0.183333,60,0.97508,0.07568,19.789796,90.472851,14.884143,64.234901
6734.413072,0.626585,6734.413072,0,0,0,0.000632,0.003,0,0.10802,0.202177,0.005,0.307757,0,0,0,6.789654,32.2434,0,1160.979835,2172.9549,53.739,3307.706282,64.60625,64,95,0.007887,59.508107,0.021895,44.55726,44.55726,0,0,0,3429.522897,60.661282,42.249362,0.005385,92.748934,183.235841,0.328805,0.104396,64.234901,124.64861,0,0,0,0,0,165.176425,262.761428,46.61,44.558742,42.59,59.231708,0.005899,136.409286,46.464988,19.468173,0.041667,60,0.97508,0.075682,19.614849,90.340774,56.194742,64.234901
8140.459689,0.757407,8140.459689,0,0,0,0,0.078623,0,0.114239,0.249461,0,0.315084,0,0,0,0,845.02153,0,1227.819271,2681.157695,0,3386.461194,65.660523,64,95,0.007876,57.297322,0.153268,43.189859,43.189859,0,0,0,4333.70049,-290.042609,49.766054,0.005419,70.507322,115.164208,0.656943,0.208341,64.234901,124.428656,139.046622,46.006966,0,0,0,329.925873,252.441493,48.44,44.995287,41.6,59.231708,0.005692,153.764224,97.264863,38.460868,0.291667,60,0.97508,0.075435,24.162402,93.854026,77.353343,64.234901
12003.63668,1.116846,12003.63668,0,0,0,0,0.383042,0,0.116889,0.30183,0,0.315084,0,0,0,0,4116.862639,0,1256.303044,3244.009799,0,3386.461194,67.756606,64,95,0.007883,53.331568,0.937125,47.592376,47.592376,0,0,0,5236.140575,-143.232486,59.394469,0.005421,49.603401,277.930633,18.462811,5.584185,64.234901,123.967772,814.0923,271.705686,0,0,0,9168.932705,221.54784,52.265,45.98145,39.74,59.231708,0.0053,189.028825,149.836302,49.31761,1.783333,60,0.97508,0.074918,29.490642,98.027665,99.431568,64.234901
19017.44046,1.769426,19017.44046,0,0,0,0,0.275851,0.75,0.113681,0.31481,0,0.315084,0,0,0,0,2964.788934,8060.85,1221.820051,3383.520279,0,3386.461194,68.602042,64,95,0.007847,51.562045,1.939937,123.012615,23.012616,99.999999,0,0,5391.526118,-1586.846225,66.952713,0.005295,37.057009,448.24706,18.558009,3.337644,64.234901,116.623775,873.646589,297.495228,0,0,0,8348.64251,200.941047,55.085,45.486849,34.85,59.231708,0.00443,212.274404,190.297523,55.129005,3.691667,165,0.97508,0.074611,30.976347,99.216359,111.031661,64.234901
42856.90981,3.987505,42856.90981,0,0,0,0,0.003,3.125,0.109236,0.427858,0,0.322412,0,0,0,0,32.2434,33586.875,1174.044798,4598.530504,0,3465.216105,71.01316,64,95,0.007756,46.967426,2.066931,75.650607,75.650607,0,0,0,4918.852031,-1107.21332,71.911574,0.004996,29.536001,492.829561,0.668421,0,64.234901,113.900741,0,0,0,0,0,311.684048,159.727459,56.915,45.308001,32,59.231708,0.003933,213.383852,208.261291,60.570583,3.933333,240,0.97508,0.074406,33.235483,101.065439,109.504559,64.234901
12214.33797,1.13645,12214.33797,0,0,0,0,0.003,0,0.106027,0.697683,0,0.329739,0,0,0,0,32.2434,0,1139.561805,7498.561752,0,3543.971017,73.617281,64,95,0.007682,42.586048,2.014382,73.847699,73.847699,0,0,0,4945.550732,-871.598479,76.957851,0.004671,23.310247,507.506037,2.573883,0.071634,64.234901,126.815254,0,0,0,0,0,1339.332226,139.120665,59.525,46.646664,32.525,59.231708,0.00399,229.761419,214.69198,55.498821,3.833333,234.166667,0.97508,0.074025,36.618986,103.865475,102.307623,64.234901
7900.900837,0.735118,7900.900837,0,0,0,0,0.003,0,0.105083,0.297295,0,0.329739,0,0,0,0,32.2434,0,1129.414679,3195.271742,0,3543.971017,74.54608,64,95,0.00759,40.783839,2.500461,92.929596,92.929596,0,0,0,5128.440598,-1228.772299,79.337602,0.004489,20.682258,580.775426,0,0,64.234901,126.970617,0,0,0,0,0,0,123.640763,60.8,47.870849,34.475,59.231708,0.004303,245.452185,202.820569,45.96285,4.758333,230,0.97508,0.073807,37.663691,104.737184,100.202706,64.234901
7767.293851,0.722687,7767.293851,0,0,0,0,0.003,0,0.105777,0.291498,0,0.322412,0,0,0,0,32.2434,0,1136.872667,3132.961678,0,3465.216105,75.012936,64,95,0.007481,39.582435,2.999677,114.987334,114.987334,0,0,0,5233.643512,-1362.85476,77.914552,0.004483,21.655029,640.882022,0,0,64.234901,126.970617,0,0,0,0,0,0,123.640763,60.8,48.39531,35.915,59.231708,0.004565,239.984191,166.550889,37.98539,5.708333,224.166667,0.97508,0.073776,37.066506,104.235291,109.335841,64.234901
7832.991391,0.7288,7832.991391,0,0,0,0,0.003,0,0.110838,0.277895,0,0.337067,0,0,0,0,32.2434,0,1191.267397,2986.754666,0,3622.725928,75.222225,64,72,0.007375,38.755603,3.306214,129.45329,129.45329,0,0,0,5297.017491,-1361.398465,74.405441,0.004559,24.763531,660.45023,0,0,64.234901,126.970617,0,0,0,0,0,0,108.193936,60.8,48.894686,37.19,59.231708,0.004816,192.832647,107.820628,32.834381,6.291667,214.166667,0.97508,0.073746,36.97238,104.156045,99.159936,64.234901
8923.495218,0.830262,8923.495218,0,0,0,0,0.003,0,0.126854,0.348686,0,0.351722,0,0,0,0,32.2434,0,1363.40354,3747.612527,0,3780.235751,75.218246,64,72,0.007278,38.258579,3.109155,120.687806,120.687806,0,0,0,4168.544741,-825.758541,70.085073,0.004742,29.801882,604.490235,2.186681,0.724533,64.234901,125.933753,0,0,0,0,0,1110.023152,144.247556,60.065,49.377121,39.2,59.231708,0.005227,138.733844,48.711628,19.573834,5.916667,221.666667,0.97508,0.073802,36.688421,103.918306,65.25577,64.234901
12360.9271,1.150089,12360.9271,0,0,0,0,0.131954,0,0.162081,0.450022,0.025,0.381032,0,0,0,0,1418.212774,0,1742.015779,4836.748152,268.695,4095.255397,73.706763,64,95,0.007226,39.977864,2.644971,141.868246,41.868246,99.999999,0,0,1150.003572,-504.454438,65.588023,0.004994,36.649475,513.072131,2.189307,0.693851,64.234901,124.421618,279.593117,29.253852,0,0,0,1099.325931,190.621111,58.28,49.559764,41.57,59.231708,0.005724,42.872245,5.963459,3.618914,5.033333,224.166667,0.97508,0.073998,36.151636,103.469243,2.569892,64.234901
10691.28397,0.994742,10691.28397,0,0,0,0,0.003,0,0.209147,0.389235,0.005,0.38836,0,0,0,0,32.2434,0,2247.866167,4183.425091,53.739,4174.010309,72.016663,64,95,0.007217,42.24852,1.979349,75.193035,75.193035,0,0,0,0,277.652016,60.344914,0.005236,46.196375,385.706883,0.438889,0.13909,64.234901,124.471896,0,0,0,0,0,220.378983,226.707808,56.015,49.512876,43.775,59.231708,0.006211,0,0,0,3.766667,220,0.97508,0.074265,34.87835,102.412626,0,64.234901
10503.12395,0.977235,10503.12395,0,0,0,0,0.083298,0,0.237787,0.289774,0,0.366377,0,0,0,0,895.264928,0,2555.685128,3114.428319,0,3937.745574,70.928515,64,95,0.007241,43.994125,0.678759,48.058548,48.058548,0,0,0,0,263.118879,56.654128,0.005443,54.71942,198.532777,0.937318,0.300566,64.234901,124.595036,520.071033,64.17845,0,0,0,471.995674,216.387873,53.99,48.706005,43.97,59.231708,0.006257,0,0,0,1.291667,220,0.97508,0.074553,32.953666,100.8277,0,64.234901
8804.128971,0.819156,8804.128971,0,0,0,0,0.003,0,0.223325,0.248437,0,0.344394,0,0,0,0,32.2434,0,2400.24933,2670.155401,0,3701.48084,69.694718,64,95,0.00726,45.992485,0,43.491386,43.491386,0,0,0,0,249.543694,53.184515,0.0055,62.750247,76.318787,0.05936,0.019199,64.234901,124.801263,0,0,0,0,0,29.953927,195.781079,52.715,47.80553,43.31,59.231708,0.006092,0,0,0,0,220,0.97508,0.074758,31.692788,99.797498,0,64.234901
8847.337194,0.823177,8847.337194,0,0,0,0,0.079718,0,0.178685,0.235034,0,0.329739,0,0,0,0,856.796352,0,1920.475716,2526.094109,0,3543.971017,68.166416,64,95,0.007275,48.570099,0,42.554543,42.554543,0,0,0,0,179.36275,50.087314,0.005526,70.655917,95.012467,0,0,64.234901,124.781626,474.843024,79.185986,0,0,0,0,159.727459,51.71,47.164095,42.95,59.231708,0.006001,0,0,0,0,220,0.97508,0.074915,30.220614,98.608804,0,64.234901
7578.992148,0.705167,7578.992148,0,0,0,0,0.062279,0,0.157152,0.192634,0,0.293102,0,0,0,0,669.366088,0,1689.034696,2070.394905,0,3150.196459,67.31736,64,95,0.00729,50.109066,0,42.810803,42.810803,0,0,0,0,210.00579,47.726165,0.00556,77.639612,138.493102,0,0,64.234901,124.781626,339.711433,67.135308,0,0,0,0,139.120665,50.735,46.510706,42.485,59.231708,0.005901,0,0,0,0,220,0.97508,0.07507,28.706227,97.393694,0,64.234901
4928.924488,0.458598,4928.924488,0,0,0,0,0.003,0,0.060574,0.131233,0,0.263791,0,0,0,0,32.2434,0,651.034208,1410.470066,0,2835.176813,66.160805,64,95,0.007299,52.216994,0,42.254408,42.254408,0,0,0,0,126.554883,45.985785,0.005584,83.262317,160.92187,1.61212,0.525837,64.234901,124.942179,0,0,0,0,0,815.186328,77.267207,49.835,45.847646,42.05,59.231708,0.005784,0,0,0,0,220,0.97508,0.075217,27.040045,96.072923,0,64.234901
4960.121577,0.461501,4960.121577,0,0,0,0,0.086114,0,0.030077,0.088846,0,0.256464,0,0,0,0,925.532856,0,323.26627,954.900549,0,2756.421902,65.040046,64,95,0.007307,54.358508,0,42.041142,42.041142,0,0,0,0,32.460207,44.454505,0.005601,88.510024,175.077853,0,0,64.234901,124.945108,439.413952,106.631823,0,0,0,0,20.606794,48.935,45.270318,41.69,59.231708,0.005711,0,0,0,0,220,0.97508,0.075359,25.495635,94.857813,0,64.275876
3660.651323,0.340595,3660.651323,0,0,0,0,0.003,0,0.018046,0.07774,0,0.241809,0,0,0,0,32.2434,0,193.959762,835.536082,0,2598.912079,64.532521,64,95,0.007311,55.351421,0,42.618677,42.618677,0,0,0,0,116.255039,43.047868,0.005609,93.538966,182.888164,0,0,64.234901,124.945108,0,0,0,0,0,0,10.319935,47.93,44.649004,41.33,59.231708,0.005643,0,0,0,0,220,0.97508,0.075516,24.513743,94.091765,0,64.275876
4509.931831,0.419614,4509.931831,0,0.041987,0,0.000914,0.063767,0,0.012031,0.066435,0,0.234481,0,451.263253,0,9.822808,685.356201,0,129.306508,714.025895,0,2520.157167,64.022695,64,95,0.007314,56.368122,0,43.367681,43.367681,0,0,16.747332,0,1.989653,41.811376,0.005607,98.055698,188.36482,0.400766,0.130076,64.24178,124.897818,319.998566,84.247448,556.272617,0,0,202.224837,2.579984,46.955,43.953283,40.97,59.231708,0.005538,0,0,0,0,220,0.97508,0.075674,22.490391,92.533255,0,64.275876
4992.797595,0.464541,4992.797595,0,0.098679,0,0.002319,0.064132,0,0.012031,0.060226,0,0.227154,0,1060.586275,0,24.926695,689.281157,0,129.306508,647.294705,0,2441.402256,64,64,95,0.007316,56.427998,0,44.772598,44.772598,0,0,39.367773,0,-36.671451,40.599632,0.005456,100,194.068266,0.035636,0.0115,64.26151,124.757716,317.322298,84.883423,1307.79754,0,0,17.956834,2.579984,46.055,43.342316,40.61,59.231708,0.005458,0,0,0,0,220,0.97508,0.075819,20.80111,91.238899,0,64.275876
4746.899033,0.441662,4746.899033,0,0.119139,0,0.002827,0.003,0,0.013307,0.068908,0,0.234481,0,1280.484163,0,30.38491,32.2434,0,143.020325,740.609067,0,2520.157167,64,64,95,0.007313,56.406902,0,46.265265,46.265265,0,0,46.432094,0,19.565172,39.452195,0.005216,100,198.855477,0,0,64.262256,124.746381,0,0,1542.482734,0,0,0,10.319935,45.155,42.697708,40.145,59.231708,0.005366,0,0,0,0,220,0.97508,0.075965,19.964285,90.604928,0,64.275876
6541.18147,0.608607,6541.18147,0,0.177695,0,0.004377,0.067766,0,0.036358,0.080601,0,0.241809,0,1909.834395,0,47.041044,728.34013,0,390.772815,866.281007,0,2598.912079,64,64,95,0.00731,56.378118,0,47.904146,47.904146,0,0,70.138336,0,-93.140736,38.357086,0.004995,100,200.345443,0.374756,0.120174,64.268612,124.635588,332.25254,86.870007,2330.01561,0,0,188.543913,72.140316,44.15,41.966944,39.71,59.231708,0.005263,0,0,0,0,220,0.97508,0.076129,17.631867,88.86151,0,64.275876
11643.48594,1.083337,11643.48594,0,0.222148,0,0.005091,0.343125,0,0.085359,0.131495,0.025,0.271119,0,2387.596906,0,54.713912,3687.843162,0,917.426698,1413.278539,268.695,2913.931725,64.089056,64,95,0.007351,56.515315,0,111.630434,11.630435,99.999999,0,100.102192,695.404174,623.257863,37.211019,0.004773,100,203.659994,31.77067,8.356308,64.275837,120.920016,2372.895281,873.747374,3324.613804,0,0,15286.40639,247.314602,43.175,41.311588,39.35,59.231708,0.00519,29.937489,4.636504,2.7384,0,220,0.97508,0.076286,15.713006,87.435077,11.476256,64.275876
60073.52158,5.589378,60073.52158,0,0.052278,0,0.00345,0.003,4.875,0.10802,0.234874,0.005,0.307757,0,561.873102,0,37.079089,32.2434,52395.525,1160.979835,2524.375867,53.739,3307.706282,64.088929,64,95,0.007346,56.476141,0.122615,49.6595,49.6595,0,0,21.053162,3299.769586,-237.529159,38.595468,0.004733,94.02693,187.961814,0.54448,0.369325,64.275876,114.137686,0,0,699.357863,0,0,235.170963,262.761428,43.115,41.208605,39.2,59.231708,0.005157,128.907303,45.943777,19.785158,0.233333,220,0.97508,0.076299,15.60568,87.35583,54.215073,64.275876
8447.378002,0.785963,8447.378002,0,0,0,0,0.107179,0,0.114239,0.249461,0,0.315084,0,0,0,0,1151.939843,0,1227.819271,2681.157695,0,3386.461194,65.327814,64,95,0.007346,54.096267,0.608694,49.957284,49.957284,0,0,0,4635.500011,-137.233731,46.007528,0.004766,71.522346,152.10701,6.602371,2.026174,64.275876,123.995441,112.368882,28.110534,0,0,0,3287.051671,252.441493,45.335,41.927613,38.15,59.231708,0.004978,174.130521,102.290931,35.55517,1.158333,220,0.97508,0.075985,17.52744,88.782264,82.256541,64.275876
8195.594069,0.762537,8195.594069,0,0,0,0,0.003,0,0.116889,0.327563,0,0.315084,0,0,0,0,32.2434,0,1256.303044,3520.586431,0,3386.461194,67.372225,64,95,0.00733,50.298987,1.10791,53.157768,53.157768,0,0,0,5534.737969,-406.326719,55.499889,0.004767,50.278582,285.335162,3.331536,1.30264,64.275876,124.609976,0,0,0,0,0,1676.503685,221.54784,48.965,43.049917,36.35,59.231708,0.004669,211.42911,156.880388,44.483586,2.108333,220,0.97508,0.07548,20.481823,91.00116,104.758257,64.275876
11214.97309,1.043467,11214.97309,0,0,0,0,0.299891,0,0.113681,0.31481,0,0.315084,0,0,0,0,3223.17157,0,1221.820051,3383.520279,0,3386.461194,68.180353,64,95,0.007264,48.468409,1.475754,116.481425,16.481426,99.999999,0,0,5573.868437,-1606.779764,64.240135,0.004724,36.40837,397.366635,5.251695,1.613332,64.275876,124.209706,668.290742,152.276823,0,0,0,2615.237689,200.941047,51.8,44.067153,35.39,59.231708,0.0045,237.659633,199.405282,47.864761,2.808333,214.166667,0.97508,0.075082,22.905887,92.85024,115.029725,64.275876
8751.036749,0.814217,8751.036749,0,0,0,0,0.046822,0,0.109236,0.335748,0,0.322412,0,0,0,0,503.228325,0,1174.044798,3608.547521,0,3465.216105,69.991852,64,95,0.00716,44.94801,1.720983,65.382198,65.382198,0,0,0,5166.081586,-737.098431,70.86517,0.004645,28.452282,467.629173,1.352223,0.429967,64.275876,124.390465,0,0,0,0,0,678.92702,159.727459,54.065,44.79339,34.61,59.231708,0.00433,263.599586,227.247487,44.74774,3.275,210,0.97508,0.074771,24.952298,94.435166,116.100648,64.275876
9730.288653,0.905328,9730.288653,0,0,0,0,0.136438,0,0.106027,0.333123,0,0.329739,0,0,0,0,1466.411295,0,1139.561805,3580.344535,0,3543.971017,71.891639,64,95,0.007111,41.818109,1.602747,65.069888,65.069888,0,0,0,4960.768343,-656.879074,75.018705,0.004561,24.248914,496.957181,0.784311,0.248195,64.275876,124.497742,689.869726,82.777744,0,0,0,393.334012,139.120665,53.78,45.006398,35.63,59.231708,0.004494,234.912428,216.643023,53.728987,3.05,221.666667,0.97508,0.074793,24.851721,94.35592,102.90588,64.275876
7900.900837,0.735118,7900.900837,0,0,0,0,0.003,0,0.105083,0.297295,0,0.329739,0,0,0,0,32.2434,0,1129.414679,3195.271742,0,3543.971017,72.552432,64,95,0.007078,40.703086,1.716604,71.665471,71.665471,0,0,0,4729.478124,-397.799505,74.982078,0.00465,24.756053,534.834904,0,0,64.275876,124.581518,0,0,0,0,0,0,123.640763,51.2,45.368995,39.41,59.231708,0.005247,189.821287,183.490107,62.049848,3.266667,245.833333,0.97508,0.075081,24.649617,94.197427,92.822547,64.275876
9504.66294,0.884336,9504.66294,0,0,0,0,0.164649,0,0.105777,0.291498,0,0.322412,0,0,0,0,1769.612489,0,1136.872667,3132.961678,0,3465.216105,71.91804,64,95,0.007054,41.464458,2.045035,82.086957,82.086957,0,0,0,4641.54384,-290.037769,72.012106,0.004945,29.085342,548.530294,3.1591,0.987751,64.275876,124.371123,738.60806,80.856033,0,0,0,1579.74636,123.640763,50.84,46.538567,42.515,59.231708,0.005892,176.851311,148.03355,53.702571,3.891667,0,0.97508,0.075056,26.867928,95.940846,96.777805,64.275876
7832.991391,0.7288,7832.991391,0,0,0,0,0.003,0,0.110838,0.277895,0,0.337067,0,0,0,0,32.2434,0,1191.267397,2986.754666,0,3622.725928,72.3166,64,72,0.007039,40.8052,2.736932,106.734883,106.734883,0,0,0,5236.827494,-211.446352,68.852761,0.005226,34.225118,591.42821,2.376702,0.764579,64.275876,124.743006,0,0,0,0,0,1196.673396,108.193936,53.54,48.215578,43.34,59.231708,0.006112,186.043881,106.835571,35.079692,5.208333,278.333333,0.97508,0.074635,30.95985,99.216359,97.985907,64.275876
