SF PT 1 Elec All Elec + EE - Source Energy|Total (*),SF PT 1 Elec All Elec + EE - Site Energy|Total (E),SF PT 1 Elec All Elec + EE - Source Energy|Total (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Lights (E),SF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Lights (E),SF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 1 Elec All Elec + EE - Living Space|Infiltration,SF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Temperature,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Infiltration,SF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 1 Elec All Elec + EE - Weather|Ground Temperature,SF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 1 Elec All Elec + EE - Weather|Wind Direction,SF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 1 Elec All Elec + EE - Weather|Sky Temperature,SF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
6581.92712,0.612398,6581.92712,0,0,0,0,0.124491,0,0.030077,0.075888,0,0.381941,0,0,0,0,1338.006687,0,323.26627,815.624887,0,4105.029276,70.281903,65,95,0.009183,56.861951,1.029086,44.299354,44.299354,0,0,0,0,-463.437039,53.927075,0.007163,79.247593,236.343747,0,0,63.948569,124.424709,469.56808,187.06161,0,0,0,0,20.606794,57.68,49.183309,41.495,61.095585,0.005667,0,0,0,1.958333,190,0.97508,0.07409,29.894038,98.34465,0,63.930566
4814.422824,0.447945,4814.422824,0,0,0,0,0.003,0,0.018046,0.066782,0,0.360116,0,0,0,0,32.2434,0,193.959762,717.763488,0,3870.456175,69.786247,65,95,0.00915,57.608578,1.081635,45.083132,45.083132,0,0,0,0,-371.947709,53.154555,0.006904,78.596746,245.072096,0,0,63.948569,124.424709,0,0,0,0,0,0,10.319935,57.065,48.140195,39.77,61.095585,0.005278,0,0,0,2.058333,207.5,0.97508,0.074225,28.938456,97.578602,0,63.930566
5316.119732,0.494624,5316.119732,0,0,0,0,0.076806,0,0.012031,0.056583,0,0.349204,0,0,0,0,825.498526,0,129.306508,608.145074,0,3753.169624,68.759381,65,95,0.009112,59.430293,1.134185,45.819689,45.819689,0,0,0,0,-630.250204,52.503543,0.006624,77.279834,251.998132,0,0,63.948569,124.424709,403.046427,164.648879,0,0,0,0,2.579984,56.42,47.114502,37.97,61.095585,0.004915,0,0,0,2.158333,220,0.97508,0.07436,27.909512,96.759724,0,63.930566
4950.527376,0.460608,4950.527376,0,0,0,0,0.058806,0,0.012031,0.051481,0,0.338291,0,0,0,0,632.032137,0,129.306508,553.305658,0,3635.883073,68.50157,65,95,0.009067,59.658133,1.186734,47.435941,47.435941,0,0,0,0,-560.931174,51.871962,0.006315,75.442692,258.939997,0,0,63.948569,124.424709,289.531103,121.365923,0,0,0,0,2.579984,55.805,46.205823,36.17,61.095585,0.004611,0,0,0,2.258333,220,0.97508,0.074485,26.942178,95.993676,0,63.930566
4568.461968,0.42506,4568.461968,0,0,0,0,0.003,0,0.013376,0.059481,0,0.349204,0,0,0,0,32.2434,0,143.759738,639.289206,0,3753.169624,67.763024,65,95,0.009018,60.869141,1.239283,48.56862,48.56862,0,0,0,0,-760.311511,51.298384,0.006039,73.719191,264.886858,0,0,63.948569,124.424709,0,0,0,0,0,0,10.319935,55.16,45.280648,34.475,61.095585,0.004314,0,0,0,2.358333,220,0.97508,0.074614,25.900453,95.174798,0,63.930566
5646.612077,0.525374,5646.612077,0,0,0,0,0.058277,0,0.036701,0.070279,0,0.360116,0,0,0,0,626.346193,0,394.459857,755.349852,0,3870.456175,67.445888,65,95,0.008961,61.158647,1.291832,50.380177,50.380177,0,0,0,0,-845.020424,50.716585,0.005711,71.274334,271.554511,0.049494,0.015495,63.946627,124.421822,278.220837,117.250862,0,0,0,24.944712,72.140316,54.545,44.387356,32.75,61.095585,0.004033,0,0,0,2.458333,220,0.97508,0.074737,24.921023,94.408751,0,63.930566
11398.6672,1.060558,11398.6672,0,0.343495,0,0.009352,0.076502,0,0.086165,0.116278,0.025,0.403767,0,3691.819919,0,100.508296,822.228796,0,926.082854,1249.729954,268.695,4339.602378,70.941004,71,95,0.00885,53.599192,1.313727,114.284305,14.284306,99.999999,0,173.541999,0,-2178.859362,50.134045,0.005453,69.574471,273.569406,9.455964,2.949341,63.941311,124.394166,503.184176,190.811791,5347.321276,0,0,4761.500797,247.314602,53.9,43.47834,30.95,61.095585,0.003758,0,0,0,2.5,220,0.97508,0.074863,23.866142,93.589872,0,63.930566
14269.93392,1.327707,14269.93392,0,0.295517,0,0.011173,0.269266,0,0.109039,0.179381,0.005,0.45833,0,3176.161159,0,120.090212,2894.019438,0,1171.933979,1927.955003,53.739,4926.035132,71,71,95,0.008687,52.513414,1.160459,53.111245,53.111245,0,0,154.284828,1711.013176,-1581.610742,50.351283,0.005126,64.949676,253.41836,0.003723,0.001152,63.930566,124.249117,1690.776225,577.049519,5051.233866,0,0,1.870957,262.761428,53.81,43.126939,30.2,61.095585,0.003617,125.763867,29.275661,11.464297,2.208333,220,0.97508,0.074893,23.593966,93.378549,49.059209,63.930566
49126.34747,4.570828,49126.34747,0,0,0,0.000354,0.028554,3.7375,0.115878,0.219299,0,0.469242,0,0,0,3.809315,306.890341,40169.9025,1245.436669,2356.986964,0,5043.321682,74.53183,71,95,0.008823,47.398894,0.836406,50.498659,50.498659,0,0,0,2801.075954,5048.270593,54.859937,0.004977,53.622492,174.021299,111.30266,6.925103,63.930566,87.172021,0,0,0,0,0,27734.73199,252.441493,55.22,43.663972,29.78,61.095585,0.003547,197.270439,84.890487,23.377656,1.591667,255,0.97508,0.074697,24.71601,94.250258,86.404839,63.930566
56872.87551,5.291583,56872.87551,0,0,0,0,0.003,4.4375,0.119115,0.262726,0,0.469242,0,0,0,0,32.2434,47693.3625,1280.221803,2823.726128,0,5043.321682,72.542146,71,95,0.00883,50.65341,2.031898,78.320619,78.320619,0,0,0,3368.900695,-1874.514575,62.526059,0.004788,39.203141,387.803377,0,0,63.930566,83.663857,0,0,0,0,0,0,221.54784,58.115,44.465898,28.01,61.095585,0.00327,235.916215,138.531554,31.196624,3.866667,280,0.97508,0.074312,27.037129,96.072923,108.835393,63.930566
15643.40127,1.455498,15643.40127,0,0,0,0,0.098932,0.5,0.115876,0.271447,0,0.469242,0,0,0,0,1063.305519,5373.9,1245.413454,2917.460616,0,5043.321682,72.025442,71,95,0.008617,50.318014,2.995298,151.180831,51.180832,99.999999,0,0,3366.655244,-3771.940052,68.075205,0.00437,29.484724,565.031911,0.861941,0.051196,63.930566,105.559362,227.421417,42.991252,0,0,0,311.553441,200.941047,60.275,45.409131,27.8,61.095585,0.003229,255.674957,178.218763,35.792909,5.7,280,0.97508,0.074008,29.135335,97.737095,118.522027,63.930566
9518.10998,0.885587,9518.10998,0,0,0,0,0.003,0,0.111389,0.291043,0,0.480155,0,0,0,0,32.2434,0,1197.18743,3128.070917,0,5160.608233,73.637654,71,95,0.008342,46.163063,3.301835,128.134533,128.134533,0,0,0,3074.323925,-2828.258059,71.812205,0.003976,23.579588,634.375351,1.834306,0.531396,63.930566,120.893881,0,0,0,0,0,908.021947,159.727459,61.115,45.969658,28.4,61.095585,0.003307,264.286388,199.100329,37.853313,6.283333,268.333333,0.97508,0.073879,30.026409,98.450311,117.593752,63.930566
10204.6368,0.949463,10204.6368,0,0,0,0,0.059121,0,0.10815,0.291124,0,0.491067,0,0,0,0,635.416437,0,1162.379081,3128.946502,0,5277.894784,73.49933,71,95,0.008087,44.970244,4.471052,188.625706,188.625706,0,0,0,2937.804153,-4116.371814,72.887828,0.003711,21.210096,822.637185,0.218157,0.067804,63.930566,124.299492,343.137764,45.303092,0,0,0,109.760051,139.120665,62.075,46.404318,28.4,61.095585,0.003301,263.969402,198.83503,37.721236,8.508333,265.833333,0.97508,0.073744,30.877315,99.137113,107.519965,63.930566
9239.787634,0.859691,9239.787634,0,0,0,0,0.003,0,0.107197,0.258426,0,0.491067,0,0,0,0,32.2434,0,1152.136213,2777.513237,0,5277.894784,73.770566,71,95,0.007752,42.743483,4.965889,215.519091,215.519091,0,0,0,2945.205519,-4360.263181,72.187208,0.003534,20.688351,895.429742,0.361591,0.112854,63.930566,124.385985,0,0,0,0,0,182.105109,123.640763,62.6,46.670539,28.4,61.095585,0.003312,254.935325,177.743706,35.55517,9.45,275.833333,0.97508,0.073669,31.367768,99.533344,98.122327,63.930566
9699.34943,0.90245,9699.34943,0,0,0,0,0.056702,0,0.108493,0.2571,0,0.480155,0,0,0,0,609.421212,0,1166.06034,2763.259644,0,5160.608233,73.668285,71,95,0.007468,41.339595,4.098829,168.297014,168.297014,0,0,0,2844.532623,-3091.63773,71.668648,0.003444,20.522297,752.942415,0.779672,0.245572,63.930566,124.522419,344.817246,25.252457,0,0,0,393.51704,123.640763,62.39,46.670016,28.61,61.095585,0.003358,234.278458,137.706346,30.853223,7.8,274.166667,0.97508,0.073693,31.139439,99.348436,102.705712,63.930566
9284.592507,0.86386,9284.592507,0,0,0,0,0.003,0,0.116959,0.24192,0,0.50198,0,0,0,0,32.2434,0,1257.057249,2600.110523,0,5395.181335,72.732965,71,72,0.007214,41.224835,3.266802,126.23214,126.23214,0,202.439198,0,2796.128916,-5609.210971,70.454864,0.003448,21.42342,622.797463,0.002469,0.000779,63.930566,124.544272,0,0,0,0,0,1.246613,108.193936,61.19,46.487836,29.81,61.095585,0.003539,194.074172,83.819018,22.95501,6.216667,270,0.97508,0.073841,30.28806,98.661635,92.167653,63.930566
11148.88514,1.037318,11148.88514,0,0,0,0,0.057643,0,0.141111,0.314758,0,0.523805,0,0,0,0,619.53638,0,1516.633498,3382.960828,0,5629.754436,72.283766,71,72,0.006935,40.256938,2.955886,112.271058,112.271058,0,116.160744,0,1823.772223,-3116.584893,67.06615,0.003527,24.636383,563.207937,0,0,63.930566,124.544051,263.530693,11.498112,0,0,0,0,144.247556,59.39,46.239199,31.715,61.095585,0.003823,116.042989,28.057409,11.068066,5.625,270,0.97508,0.074064,29.103127,97.710679,45.928207,63.930566
13294.64381,1.236964,13294.64381,0,0,0,0,0.042107,0,0.186709,0.415693,0.025,0.567456,0,0,0,0,452.558,0,2006.709993,4467.78018,268.695,6098.900639,72.645175,71,95,0.006754,38.739083,2.522356,137.845769,37.84577,99.999999,0,0,0,-1263.393757,62.350517,0.003656,30.106052,470.400355,3.244069,1.014515,63.930566,124.413649,276.516874,14.416107,0,0,0,1634.563129,190.621111,57.8,45.759723,32.54,61.095585,0.003949,0,0,0,4.8,270,0.97508,0.074276,27.909512,96.759724,0,63.930566
13254.5431,1.233233,13254.5431,0,0.005239,0,0.00015,0.055081,0,0.233572,0.355823,0.005,0.578368,0,56.310524,0,1.612892,591.995172,0,2510.385217,3824.313101,53.739,6216.18719,71.64279,71,95,0.006671,39.588587,2.535494,94.95712,94.95712,0,0,2.352486,0,-807.70792,58.353185,0.003701,35.084355,442.161734,0.032231,0.010013,63.930566,124.324549,84.612405,4.150206,84.211669,0,0,16.21427,226.707808,57.2,44.720272,30.125,61.095585,0.003593,0,0,0,4.825,220,0.97508,0.074405,26.707066,95.808768,0,63.930566
13227.53508,1.23072,13227.53508,0,0.029447,0,0.000204,0.155156,0,0.243497,0.256785,0,0.545631,0,316.487528,0,2.196586,1667.585802,0,2617.060336,2759.877289,0,5864.327538,71.33956,71,95,0.006607,39.613382,1.78229,69.199935,69.199935,0,0,14.181339,0,-515.391596,55.841262,0.003624,37.610577,302.993833,5.305644,1.645231,63.930566,124.311483,826.373521,62.729999,721.065009,0,0,2667.939203,216.387873,56.045,43.560388,28.295,61.095585,0.003315,0,0,0,3.391667,126.666667,0.97508,0.074605,25.258156,94.672905,0,63.930566
16050.23199,1.49335,16050.23199,0,0.199986,0,0.005526,0.352767,0,0.206964,0.215214,0,0.512893,0,2149.409036,0,59.392765,3791.470346,0,2224.41275,2313.079204,0,5512.467885,71.040558,71,95,0.006584,39.881474,1.042224,49.771567,49.771567,0,0,95.556599,0,-481.188219,53.411434,0.003591,40.732574,191.995158,9.354996,3.025947,63.930566,124.839033,2470.024292,271.683048,3165.61032,0,0,4752.150159,195.781079,54.59,42.875399,28.535,61.095585,0.003328,0,0,0,1.983333,350,0.97508,0.074814,23.866142,93.589872,0,63.930566
14170.76595,1.318481,14170.76595,0,0.225902,0,0.007623,0.236029,0,0.156731,0.201128,0,0.491067,0,2427.949816,0,81.932591,2536.793275,0,1684.508385,2161.687097,0,5277.894784,71,71,95,0.006546,39.706079,0.937125,49.581613,49.581613,0,0,108.441505,0,-346.600854,50.971646,0.003565,44.241433,201.325026,0.125554,0.040172,63.930566,124.682606,1592.947023,76.346344,3561.744557,0,0,63.610467,159.727459,53.51,42.561591,29.075,61.095585,0.003428,0,0,0,1.783333,350,0.97508,0.07496,22.874257,92.823825,0,63.930566
12120.3758,1.127708,12120.3758,0,0.175467,0,0.004049,0.213206,0,0.134857,0.163625,0,0.436504,0,1885.883696,0,43.514292,2291.497402,0,1449.413057,1758.605324,0,4691.46203,71.011122,71,95,0.00653,39.597665,0.832027,49.958241,49.958241,0,0,83.809523,0,-134.315191,49.103769,0.003551,47.239394,201.437108,15.805523,4.912239,63.930566,124.289936,1750.702344,220.281207,2752.694666,0,0,7952.05308,139.120665,52.325,42.102191,29.51,61.095585,0.003488,0,0,0,1.583333,350,0.97508,0.075126,22.048209,92.189854,0,63.930566
10760.9914,1.001227,10760.9914,0,0,0,0.001882,0.434115,0,0.060574,0.111803,0,0.392854,0,0,0,20.227029,4665.779468,0,651.034208,1201.634865,0,4222.315827,66.824779,65,95,0.006509,45.598393,0.757583,45.765548,45.765548,0,0,0,0,-639.493291,47.552589,0.003547,50.006022,203.279672,6.466609,1.676858,63.930566,121.750176,1558.367146,282.003347,0,0,0,3125.68898,77.267207,51.17,41.665926,29.975,61.095585,0.003552,0,0,0,1.441667,350,0.97508,0.075288,20.974241,91.370976,0,63.930566
10605.86936,0.986794,10605.86936,0,0.025087,0,0.00043,0.473371,0,0.030077,0.075888,0,0.381941,0,269.632191,0,4.619433,5087.697303,0,323.26627,815.624887,0,4105.029276,65.019275,65,95,0.006464,48.178529,0.67438,42.351838,42.351838,0,0,10.339626,0,-491.118101,45.994109,0.003555,53.156603,201.417947,0,0,63.930566,120.812687,2714.331679,329.784233,343.299817,0,0,0,20.606794,50.09,41.334171,30.515,61.095585,0.003647,0,0,0,1.283333,350,0.97508,0.075436,19.964285,90.604928,0,63.914758
5384.413544,0.500978,5384.413544,0,0.011246,0,0.000535,0.044252,0,0.018046,0.066782,0,0.360116,0,120.867286,0,5.752736,475.614098,0,193.959762,717.763488,0,3870.456175,65.511195,65,95,0.006438,47.173574,0.569282,43.864775,43.864775,0,0,4.609206,0,-151.990198,44.558507,0.003576,56.464497,196.503959,0,0,63.930566,120.812687,214.442224,13.876046,153.040204,0,0,0,10.319935,48.905,40.981352,31.055,61.095585,0.003757,0,0,0,1.083333,350,0.97508,0.075599,19.123056,89.970958,0,63.914758
5151.171663,0.479277,5151.171663,0,0.008916,0,0,0.052544,0,0.012031,0.056583,0,0.349204,0,95.822866,0,0,564.727592,0,129.306508,608.145074,0,3753.169624,65.404555,65,95,0.006428,47.272095,0.464184,45.406771,45.406771,0,0,3.550776,0,-125.852392,43.123751,0.003608,60.184524,193.936948,0,0,63.930566,120.812687,261.686789,14.690072,117.829156,0,0,0,2.579984,47.75,40.586185,31.595,61.095585,0.003843,0,0,0,0.883333,350,0.97508,0.07576,18.27737,89.336988,0,63.914758
4597.756863,0.427786,4597.756863,0,0.022335,0,0.000648,0.003,0,0.012031,0.051481,0,0.338291,0,240.055423,0,6.9628,32.2434,0,129.306508,553.305658,0,3635.883073,65.00016,65,95,0.006418,47.866489,0.389739,45.95924,45.95924,0,0,8.824138,0,-97.101895,41.738379,0.003647,64.159778,195.026201,0,0,63.930566,120.812687,0,0,293.001819,0,0,0,2.579984,46.67,40.243908,32.135,61.095585,0.003936,0,0,0,0.741667,350,0.97508,0.075911,17.427171,88.703017,0,63.914758
5901.717214,0.549109,5901.717214,0,0.072904,0,0.00172,0.052425,0,0.013376,0.059481,0,0.349204,0,783.559755,0,18.49074,563.448152,0,143.759738,639.289206,0,3753.169624,65,65,95,0.006409,47.802606,0.306536,47.471517,47.471517,0,0,28.635909,0,-107.817064,40.399137,0.003693,68.430836,195.694872,0,0,63.930566,120.812687,258.586547,15.932359,950.856336,0,0,0,10.319935,45.59,39.841579,32.57,61.095585,0.004004,0,0,0,0.583333,262.5,0.97508,0.076065,16.321521,87.884139,0,63.914758
6037.142968,0.56171,6037.142968,0,0.08954,0,0.002072,0.003,0,0.036701,0.070279,0,0.360116,0,962.363131,0,22.270554,32.2434,0,394.459857,755.349852,0,3870.456175,65,65,95,0.0064,47.737581,0.201438,49.191888,49.191888,0,0,34.402477,0,-90.769599,38.971917,0.00374,73.262172,195.74008,0,0,63.930566,120.812687,0,0,1142.350451,0,0,0,72.140316,44.405,39.337556,33.035,61.095585,0.004053,0,0,0,0.383333,200,0.97508,0.076238,15.281554,87.118092,0,63.914758
19438.0773,1.808563,19438.0773,0,1.099261,0,0.024034,0.054059,0,0.086165,0.116278,0.025,0.403767,0,11814.64081,0,258.309861,581.016438,0,926.082854,1249.729954,268.695,4339.602378,70.755163,71,95,0.006372,39.005905,0.09634,115.698038,15.698038,99.999999,0,429.559133,0,-755.163537,37.528905,0.003781,78.375851,199.985058,0.265917,0.06879,63.924579,122.370651,83.924755,0,13216.3301,0,0,128.513706,247.314602,43.25,38.968733,33.575,61.095585,0.004155,0,0,0,0.183333,200,0.97508,0.0764,14.415105,86.484121,0,63.914758
13232.96943,1.231226,13232.96943,0,0.413566,0,0.016277,0.049632,0,0.109039,0.179381,0.005,0.45833,0,4444.923954,0,174.945694,533.43667,0,1171.933979,1927.955003,53.739,4926.035132,71,71,95,0.006338,38.456857,0.021895,58.93565,58.93565,0,0,208.22759,2019.426234,-119.019199,37.838302,0.003838,78.616565,213.812281,0,0,63.922838,122.829976,30.204792,0,6841.373254,0,0,0,262.761428,43.955,39.484147,34.01,61.095585,0.004217,161.609607,32.417542,9.562386,0.041667,200,0.97508,0.076286,15.063658,86.959599,57.061772,63.914758
11543.92226,1.074073,11543.92226,0,0.258372,0,0.008281,0.003,0,0.115878,0.219299,0,0.469242,0,2776.935736,0,88.997809,32.2434,0,1245.436669,2356.986964,0,5043.321682,71,71,95,0.006328,38.395125,0.061307,51.143484,51.143484,0,0,117.973901,3200.756358,-178.248836,45.464322,0.003886,59.775593,169.389154,0.221953,0.064009,63.920789,123.32467,0,0,3876.126449,0,0,109.797715,252.441493,49.085,42.471856,35,61.095585,0.004385,248.093728,94.65131,17.302107,0.116667,200,0.97508,0.075498,20.200798,90.816252,97.78085,63.914758
14064.75491,1.308617,14064.75491,0,0.143969,0,0.004214,0.309351,0,0.119115,0.262726,0,0.469242,0,1547.355184,0,45.292337,3324.837774,0,1280.221803,2823.726128,0,5043.321682,71.082336,71,95,0.006323,38.264193,0.442288,43.759776,43.759776,0,0,65.737505,3738.129254,-160.978992,58.066437,0.003927,37.916916,168.204127,10.884677,3.377779,63.915555,124.169482,533.704211,31.956611,2294.910035,0,0,5476.205626,221.54784,54.365,44.882805,34.34,61.095585,0.004305,292.894299,154.16929,20.894606,0.841667,200,0.97508,0.074731,25.017075,94.487997,120.056307,63.914758
11238.14347,1.045623,11238.14347,0,0.011391,0,0.000474,0.003,0,0.115876,0.44564,0,0.469242,0,122.423162,0,5.091191,32.2434,0,1245.413454,4789.650584,0,5043.321682,71.854533,71,95,0.00628,37.030383,0.468563,107.225273,7.225274,99.999999,0,5.063509,3663.459259,-996.978595,70.1254,0.00394,24.916667,312.55336,4.289741,2.943759,63.914758,124.777586,0,0,166.369415,0,0,2175.664881,200.941047,57.83,45.548426,31.445,61.095585,0.003842,315.268169,198.089291,22.426701,0.891667,200,0.97508,0.074285,27.606492,96.521985,128.87983,63.914758
12595.53328,1.171917,12595.53328,0,0,0,0,0.253738,0,0.111389,0.326635,0,0.480155,0,0,0,0,2727.126792,0,1197.18743,3510.610822,0,5160.608233,73.61884,71,95,0.006228,34.600098,0.315295,34.841622,34.841622,0,0,0,3292.616623,-241.576258,80.661511,0.003845,17.074086,389.923257,2.268326,1.033227,63.914758,124.395564,585.598992,7.240126,0,0,0,1144.717697,159.727459,61.385,45.978545,27.815,61.095585,0.003251,325.041879,221.172252,22.796517,0.6,200,0.97508,0.073848,29.989499,98.423896,126.651637,63.914758
9601.463766,0.893342,9601.463766,0,0,0,0,0.003,0,0.10815,0.291124,0,0.491067,0,0,0,0,32.2434,0,1162.379081,3128.946502,0,5277.894784,75.647462,71,95,0.006207,32.24102,0.928367,40.636612,40.636612,0,0,0,3149.111682,-409.760667,87.780713,0.003629,12.775528,468.624299,0.189232,0.060987,63.914758,124.884275,0,0,0,0,0,96.074038,139.120665,63.8,46.097003,24.35,61.095585,0.002768,324.672063,220.99354,22.770102,1.766667,200,0.97508,0.073564,31.43246,99.586175,115.086929,63.914758
10301.02765,0.958431,10301.02765,0,0,0,0,0.10174,0,0.107197,0.258426,0,0.491067,0,0,0,0,1093.48342,0,1152.136213,2777.513237,0,5277.894784,77.560376,71,95,0.00616,30.01544,1.366276,51.540885,51.540885,0,0,0,3204.400189,-638.222478,89.602221,0.003311,10.992854,505.689408,2.657409,0.861894,63.914758,124.820668,610.296688,0,0,0,0,1351.269659,123.640763,65.03,45.970567,21.425,61.095585,0.002433,314.554953,197.796559,22.321039,2.6,246.666667,0.97508,0.073431,31.985499,100.035237,105.747267,63.914758
9122.171617,0.848748,9122.171617,0,0,0,0,0.003,0,0.108493,0.2571,0,0.480155,0,0,0,0,32.2434,0,1166.06034,2763.259644,0,5160.608233,78.357179,71,95,0.006123,29.066607,1.182355,46.151617,46.151617,0,0,0,3151.458259,-610.557354,89.26626,0.003076,10.322572,478.780739,0,0,63.914758,124.976255,0,0,0,0,0,0,123.640763,66.215,46.033902,19.25,61.095585,0.002199,291.309374,153.691534,20.81536,2.25,280,0.97508,0.073293,32.600687,100.537131,113.440622,63.914758
10843.92181,1.008943,10843.92181,0,0,0,0,0.148084,0,0.116959,0.24192,0,0.50198,0,0,0,0,1591.572703,0,1257.057249,2600.110523,0,5395.181335,79.140463,71,72,0.006083,28.158648,0.437909,34.984487,34.984487,0,0,0,3211.525005,-383.951122,88.184052,0.002836,9.857438,414.342013,0.971433,0.305657,63.914758,124.550405,784.744963,0,0,0,0,490.350667,108.193936,67.79,46.953691,19.76,61.095585,0.002286,244.950292,93.859181,17.064368,0.833333,280,0.975656,0.073107,34.047075,101.725825,105.189006,63.914758
10561.59216,0.982675,10561.59216,0,0,0,0,0.003,0,0.141111,0.314758,0,0.523805,0,0,0,0,32.2434,0,1516.633498,3382.960828,0,5629.754436,79.984142,71,72,0.006064,27.317434,0,33.539092,33.539092,0,0,0,2183.239377,-228.820611,85.059786,0.00274,10.532581,369.705309,0.456301,0.143248,63.914758,124.464446,0,0,0,0,0,230.202541,144.247556,68.015,47.401353,21.185,61.095585,0.00245,150.14531,31.317384,9.351063,0,280,0.976067,0.073087,34.625619,102.201303,53.609674,63.914758
13789.97546,1.283051,13789.97546,0,0,0,0,0.088194,0,0.186709,0.415693,0.025,0.567456,0,0,0,0,947.889649,0,2006.709993,4467.78018,268.695,6098.900639,78.713669,71,95,0.00602,28.268037,0.122615,108.397746,8.397746,99.999999,0,0,0,-955.858963,76.992388,0.00274,13.797206,334.56544,0,0,63.914758,124.58423,150.883095,0,0,0,0,0,190.621111,63.125,46.503689,26.075,61.095585,0.003112,0,0,0,0.233333,224.166667,0.975491,0.073651,31.280425,99.480513,0,63.914758
